SalesOrderID	CustomerID	SalesPersonID	TerritoryID	CurrencyRateID	SubTotal	TaxAmt	Freight	TotalDue	ShipToAddressLine1	ShipToAddressLine2	ShipToCity	ShipToStateProvinceCode	ShipToStateProvince	ShipToPostalCode	IsOnlyStateProvinceFlag	ShipToCountryRegion
62068	19735		4		572.26	45.7808	14.3065	632.3473	7111 Atchinson Stage Ct	# 180	La Jolla	CA	California	92806	False	United States
62069	14656		1		2384.96	190.7968	59.624	2635.3808	9610 Moccasin Ct		Bellingham	WA	Washington	98225	False	United States
62070	12109		1		2351.96	188.1568	58.799	2598.9158	5537 Broadway		Spokane	WA	Washington	99202	False	United States
62071	14501		4		2294.99	183.5992	57.3748	2535.964	249 Alexander Pl.		Beverly Hills	CA	California	90210	False	United States
62072	14461		1		2309.97	184.7976	57.7493	2552.5169	1348 Montego		Spokane	WA	Washington	99202	False	United States
62073	12033		1		2370.96	189.6768	59.274	2619.9108	8452 Dewing Avenue		Bremerton	WA	Washington	98312	False	United States
62074	28500		8		777.34	62.1872	19.4335	858.9607	Heidestieg Straße 8664		Berlin	NW	Nordrhein-Westfalen	14197	False	Germany
62075	19325		8		1223.84	97.9072	30.596	1352.3432	Rotthäuser Weg 66		München	HE	Hessen	80074	False	Germany
62076	20258		9	10567	2451.3	196.104	61.2825	2708.6865	5854 Baird Court	# 212	Brisbane	QLD	Queensland	4000	False	Australia
62077	13129		9	10567	2354.99	188.3992	58.8748	2602.264	9564 Wiget Lane		Sunbury	VIC	Victoria	3429	False	Australia
62078	11992		9	10567	2329.98	186.3984	58.2495	2574.6279	4766 Palm Ave		Brisbane	QLD	Queensland	4000	False	Australia
62079	13645		9	10567	2369.97	189.5976	59.2493	2618.8169	4195 May Way		Hawthorne	QLD	Queensland	4171	False	Australia
62080	23257		4		539.99	43.1992	13.4998	596.689	9680 Huston Road		Fremont	CA	California	94536	False	United States
62081	23266		1		603.96	48.3168	15.099	667.3758	4176 Alexander Pl		Olympia	WA	Washington	98501	False	United States
62082	22788		4		603.96	48.3168	15.099	667.3758	2665 B Wildbrook Ct		Torrance	CA	California	90505	False	United States
62083	27798		8		1174.48	93.9584	29.362	1297.8004	Essener Straße 126		Neunkirchen	SL	Saarland	66578	False	Germany
62084	11903		9	10567	2438.06	195.0448	60.9515	2694.0563	1225 Santa Lucia		Caloundra	QLD	Queensland	4551	False	Australia
62085	11465		9	10567	2438.06	195.0448	60.9515	2694.0563	4187 Banbury Loop		Gold Coast	QLD	Queensland	4217	False	Australia
62086	22582		9	10567	574.98	45.9984	14.3745	635.3529	8162 Zacatecas		Townsville	QLD	Queensland	4810	False	Australia
62087	22583		9	10567	639.95	51.196	15.9988	707.1448	1002 N. Spoonwood Court		Hervey Bay	QLD	Queensland	4655	False	Australia
62088	11277		6	10580	8.99	0.7192	0.2248	9.934	3400 Folson Drive		Royal Oak	BC	British Columbia	V8X	False	Canada
62089	11505		6	10580	7.95	0.636	0.1988	8.7848	5684 San Marino Ct.		Burnaby	BC	British Columbia	V3J 6Z3	False	Canada
62090	14056		9	10578	24.99	1.9992	0.6248	27.614	7219 Canyon Way		Bendigo	VIC	Victoria	3550	False	Australia
62091	17060		9	10578	69.97	5.5976	1.7493	77.3169	6866 Concord Blvd.		Brisbane	QLD	Queensland	4000	False	Australia
62092	16177		9	10578	94.46	7.5568	2.3615	104.3783	5377 Pine Creek Way		Hobart	TAS	Tasmania	7001	False	Australia
62093	21998		9	10578	56.98	4.5584	1.4245	62.9629	9847 E. 5th Street		East Brisbane	QLD	Queensland	4169	False	Australia
62094	17236		9	10578	53.99	4.3192	1.3498	59.659	3114 Notre Dame Ave.		Silverwater	NSW	New South Wales	2264	False	Australia
62095	13003		9	10578	159	12.72	3.975	175.695	6465 S. 97th Street		Hervey Bay	QLD	Queensland	4655	False	Australia
62096	21067		10	10583	1700.99	136.0792	42.5248	1879.594	3213 Yellowood Lane		Lancaster	ENG	England	LA1 1LN	True	United Kingdom
62097	15695		10	10583	2339.97	187.1976	58.4993	2585.6669	4471 Willcrest Circle		Newcastle upon Tyne	ENG	England	NT20	True	United Kingdom
62098	29009		4		28.98	2.3184	0.7245	32.0229	9996 Solano Drive		Burlingame	CA	California	94010	False	United States
62099	26794		1		44.22	3.5376	1.1055	48.8631	8158 Pheasant Court		Beaverton	OR	Oregon	97005	False	United States
62100	26254		1		33.98	2.7184	0.8495	37.5479	8501 Bonifacio St.		Beaverton	OR	Oregon	97005	False	United States
62101	26079		1		64.97	5.1976	1.6243	71.7919	5889 Kenwal Rd.		Bellingham	WA	Washington	98225	False	United States
62102	23734		1		69.97	5.5976	1.7493	77.3169	9555 Holiday Hills Drive		Salem	OR	Oregon	97301	False	United States
62103	23054		1		29.99	2.3992	0.7498	33.139	8569 Glenellen Court		Marysville	WA	Washington	98270	False	United States
62104	24978		1		155.08	12.4064	3.877	171.3634	8599 Central Blvd.		Bremerton	WA	Washington	98312	False	United States
62105	15863		6	10580	71.58	5.7264	1.7895	79.0959	4214 Northwood Dr.		Metchosin	BC	British Columbia	V9	False	Canada
62106	18600		6	10580	29.99	2.3992	0.7498	33.139	4348 Via Romero		Langford	BC	British Columbia	V9	False	Canada
62107	21346		4		14.98	1.1984	0.3745	16.5529	5536 Yolanda Circle		Santa Cruz	CA	California	95062	False	United States
62108	21353		1		44.98	3.5984	1.1245	49.7029	9265 La Paz		Bothell	WA	Washington	98011	False	United States
62109	19882		4		123.98	9.9184	3.0995	136.9979	5234 Esperanza Drive		Torrance	CA	California	90505	False	United States
62110	11632		6	10580	69.99	5.5992	1.7498	77.339	346 Sutcliffe Pl.		Langford	BC	British Columbia	V9	False	Canada
62111	17689		1		4.99	0.3992	0.1248	5.514	7246 Ptarmigan Drive		Renton	WA	Washington	98055	False	United States
62112	24627		6	10580	68.49	5.4792	1.7123	75.6815	7966 Oak Wood Court		Metchosin	BC	British Columbia	V9	False	Canada
62113	18061		4		4.99	0.3992	0.1248	5.514	5942 Laurel		Daly City	CA	California	94015	False	United States
62114	22285		6	10580	89.97	7.1976	2.2493	99.4169	6832 Le Jean Way		Cliffside	BC	British Columbia	V8Y 1L1	False	Canada
62115	21726		6	10580	41.95	3.356	1.0488	46.3548	4387 Treat Blvd		Shawnee	BC	British Columbia	V8Z 4N5	False	Canada
62116	21631		6	10580	7.28	0.5824	0.182	8.0444	1267 Baltic Sea Ct.		Cliffside	BC	British Columbia	V8Y 1L1	False	Canada
62117	13656		4		56.97	4.5576	1.4243	62.9519	8071 Daylight Place		Bellflower	CA	California	90706	False	United States
62118	17222		7		36.96	2.9568	0.924	40.8408	"55, rue de Courtaboeuf"		Boulogne-Billancourt	92	Hauts de Seine	92100	False	France
62119	16507		7		35.23	2.8184	0.8808	38.9292	"40, rue de Terre Neuve"		Orleans	45	Loiret	45000	False	France
62120	24535		7		3.99	0.3192	0.0998	4.409	"570, avenue des Ternes"		Roncq	59	Nord	59223	False	France
62121	29377		8		33.98	2.7184	0.8495	37.5479	1869 Pine Hallow Rd.		Saarlouis	SL	Saarland	66740	False	Germany
62122	23969		7		36.27	2.9016	0.9068	40.0784	"7, rue des Vendangeurs"		Bobigny	93	Seine Saint Denis	93000	False	France
62123	29416		10	10583	27.77	2.2216	0.6943	30.6859	9640 Alderwood Lane		Bury	ENG	England	PE17	True	United Kingdom
62124	24871		7		35.72	2.8576	0.893	39.4706	"935, rue Mazagran"		Cergy	95	Val d'Oise	95000	False	France
62125	11211		6	10580	39.99	3.1992	0.9998	44.189	9256 Village Oaks Dr.		Haney	BC	British Columbia	V2W 1W2	False	Canada
62126	12636		8		8.99	0.7192	0.2248	9.934	Heiderweg 8349		Berlin	SL	Saarland	12171	False	Germany
62127	11248		7		38.47	3.0776	0.9618	42.5094	"88, avenue des Champs-Elysées"		Saint-Denis	93	Seine Saint Denis	93400	False	France
62128	14590		4		898.46	71.8768	22.4615	992.7983	4817 Gate Drive		Concord	CA	California	94519	False	United States
62129	15986		4		639.95	51.196	15.9988	707.1448	5530 Melrose Pl.		Chula Vista	CA	California	91910	False	United States
62130	22117		6	10580	579.97	46.3976	14.4993	640.8669	2402 Sutherland Dr.		Vancouver	BC	British Columbia	V7L 4J4	False	Canada
62131	19714		4		548.98	43.9184	13.7245	606.6229	5318 Black Pine Lane		Downey	CA	California	90241	False	United States
62132	19718		1		579.97	46.3976	14.4993	640.8669	249 Alexander Pl.		Milwaukie	OR	Oregon	97222	False	United States
62133	14400		4		2356.96	188.5568	58.924	2604.4408	6536 Diver Way		San Francisco	CA	California	94109	False	United States
62134	28695		10	10583	2419.06	193.5248	60.4765	2673.0613	4231 Spar Court		Reading	ENG	England	RG7 5H7	True	United Kingdom
62135	11333		10	10583	2419.06	193.5248	60.4765	2673.0613	9075 Calle Verde		Newcastle upon Tyne	ENG	England	NT20	True	United Kingdom
62136	17181		8		2433.04	194.6432	60.826	2688.5092	Heiderweg 4284		Stuttgart	SL	Saarland	70511	False	Germany
62137	23534		9	10578	1735.98	138.8784	43.3995	1918.2579	4855 Lavetta Way		Brisbane	QLD	Queensland	4000	False	Australia
62138	13527		9	10578	2479.94	198.3952	61.9985	2740.3337	8467 Clifford Court		Gold Coast	QLD	Queensland	4217	False	Australia
62139	17354		9	10578	2451.3	196.104	61.2825	2708.6865	9315 Green Valley Road		Sunbury	VIC	Victoria	3429	False	Australia
62140	17351		9	10578	2539.42	203.1536	63.4855	2806.0591	5842 Standing Grove Dr.		Geelong	VIC	Victoria	3220	False	Australia
62141	24485		9	10578	1174.48	93.9584	29.362	1297.8004	3644 Rosarita		Coffs Harbour	NSW	New South Wales	2450	False	Australia
62142	13128		9	10578	2329.98	186.3984	58.2495	2574.6279	3302 Alan Dr		Springwood	NSW	New South Wales	2777	False	Australia
62143	13632		9	10578	2319.99	185.5992	57.9998	2563.589	9348 Notre Dame Ave		Cloverdale	SA	South Australia	6105	False	Australia
62144	13953		9	10578	2322.28	185.7824	58.057	2566.1194	5339 Longview Road		Newcastle	NSW	New South Wales	2300	False	Australia
62145	13637		9	10578	2294.99	183.5992	57.3748	2535.964	7462 Linden Land		Wollongong	NSW	New South Wales	2500	False	Australia
62146	25840		4		1249.84	99.9872	31.246	1381.0732	5296 Covington Court		Bellflower	CA	California	90706	False	United States
62147	26616		1		751.34	60.1072	18.7835	830.2307	9330 Georgia Dr.		Beaverton	OR	Oregon	97005	False	United States
62148	22247		6	10580	2400.34	192.0272	60.0085	2652.3757	5075 William Reed Dr.		Royal Oak	BC	British Columbia	V8X	False	Canada
62149	23239		4		539.99	43.1992	13.4998	596.689	1956 Sequoia Dr.		Berkeley	CA	California	94704	False	United States
62150	23195		1		638.95	51.116	15.9738	706.0398	1984 Village Pl.		Portland	OR	Oregon	97205	False	United States
62151	20395		4		1179.97	94.3976	29.4993	1303.8669	2602 Hale Dr		Burlingame	CA	California	94010	False	United States
62152	27121		10	10583	539.99	43.1992	13.4998	596.689	2253 Bel Air Dr.		London	ENG	England	SW19 3RU	True	United Kingdom
62153	23898		8		603.49	48.2792	15.0873	666.8565	Residenz Straße 944		Braunschweig	NW	Nordrhein-Westfalen	38001	False	Germany
62154	17229		9	10578	893.47	71.4776	22.3368	987.2844	2007 Shady Ln.		Townsville	QLD	Queensland	4810	False	Australia
62155	14308		9	10578	756.33	60.5064	18.9083	835.7447	5704 Laverne Avenue		Lane Cove	NSW	New South Wales	1597	False	Australia
62156	11768		9	10578	2419.06	193.5248	60.4765	2673.0613	4642 Peabody Road		Perth	SA	South Australia	6006	False	Australia
62157	23099		9	10578	539.99	43.1992	13.4998	596.689	7900 Poncho St.		Sydney	NSW	New South Wales	1002	False	Australia
62158	12894		4		13.98	1.1184	0.3495	15.4479	1644 Alicante Court		Santa Cruz	CA	California	95062	False	United States
62159	11223		6	10591	49.99	3.9992	1.2498	55.239	5045 Vancouver Way	# 133	Langley	BC	British Columbia	V3A 4R2	False	Canada
62160	14307		9	10589	32.27	2.5816	0.8068	35.6584	2816 Hemlock Drive		Darlinghurst	NSW	New South Wales	2010	False	Australia
62161	17061		9	10589	32.28	2.5824	0.807	35.6694	9442 Thors Bay Road		Silverwater	NSW	New South Wales	2264	False	Australia
62162	22204		9	10589	42.28	3.3824	1.057	46.7194	3947 Vista Valley Rd		Hobart	TAS	Tasmania	7001	False	Australia
62163	24897		9	10589	4.99	0.3992	0.1248	5.514	6703 Milburn Dr.		St. Leonards	NSW	New South Wales	2065	False	Australia
62164	22859		9	10589	4.99	0.3992	0.1248	5.514	5289 Birch Park Rd		Geelong	VIC	Victoria	3220	False	Australia
62165	28951		9	10589	9.99	0.7992	0.2498	11.039	6681 Pestana Way		Townsville	QLD	Queensland	4810	False	Australia
62166	15240		9	10589	9.99	0.7992	0.2498	11.039	8486 Hazelwood Lane		Port Macquarie	NSW	New South Wales	2444	False	Australia
62167	17283		9	10589	58.98	4.7184	1.4745	65.1729	6632 Johnson Road		St. Leonards	NSW	New South Wales	2065	False	Australia
62168	13954		9	10589	24.49	1.9592	0.6123	27.0615	6093 Midway Ct.		Hawthorne	QLD	Queensland	4171	False	Australia
62169	18247		9	10589	8.99	0.7192	0.2248	9.934	508 Somerset Place		Melbourne	VIC	Victoria	3000	False	Australia
62170	11150		9	10589	8.99	0.7192	0.2248	9.934	4755 Easley Drive		Sunbury	VIC	Victoria	3429	False	Australia
62171	14123		9	10589	32.6	2.608	0.815	36.023	2338 Mozden Lane	Unit B	East Brisbane	QLD	Queensland	4169	False	Australia
62172	17787		7		1725.98	138.0784	43.1495	1907.2079	"4822, rue des Ecoles"		Paris	75	Seine (Paris)	75005	False	France
62173	11420		7		539.99	43.1992	13.4998	596.689	"100, rue Maillard"		Roubaix	59	Nord	59100	False	France
62174	22311		10	10594	1739.46	139.1568	43.4865	1922.1033	5237 Babel Lane		York	ENG	England	Y024 1GF	True	United Kingdom
62175	17782		10	10594	839.48	67.1584	20.987	927.6254	7736 Sunnybrook Drive		London	ENG	England	C2H 7AU	True	United Kingdom
62176	17873		8		1759.97	140.7976	43.9993	1944.7669	Räuscherweg 153		Bottrop	NW	Nordrhein-Westfalen	46236	False	Germany
62177	15357		8		2369.96	189.5968	59.249	2618.8058	Räuscherweg 24		Hannover	NW	Nordrhein-Westfalen	30601	False	Germany
62178	12211		7		2329.98	186.3984	58.2495	2574.6279	"3355, rue de Longchamp"		Roissy en Brie	77	Seine et Marne	77680	False	France
62179	11646		1		53.99	4.3192	1.3498	59.659	6580 Poor Ridge Court		Burien	WA	Washington	98168	False	United States
62180	28776		4	10591	2.29	0.1832	0.0573	2.5305	2472 Alexander Place		West Covina	CA	California	91791	False	United States
62181	28855		4		103.46	8.2768	2.5865	114.3233	7489 Briowes Valley Rd.		Oakland	CA	California	94611	False	United States
62182	27391		1		33.98	2.7184	0.8495	37.5479	2413 Roanwood Way		Kirkland	WA	Washington	98033	False	United States
62183	27506		4		33.43	2.6744	0.8358	36.9402	4399 Shuey Ave		Burlingame	CA	California	94010	False	United States
62184	26451		1		27.28	2.1824	0.682	30.1444	1098 Lawton Street		Spokane	WA	Washington	99202	False	United States
62185	26583		4		36.27	2.9016	0.9068	40.0784	9640 Alderwood Lane		Santa Monica	CA	California	90401	False	United States
62186	27474		1		60.47	4.8376	1.5118	66.8194	5786 St. George Drive		Burien	WA	Washington	98168	False	United States
62187	26679		1		29.98	2.3984	0.7495	33.1279	3426 Fernwood Drive		Renton	WA	Washington	98055	False	United States
62188	14370		6	10591	32.6	2.608	0.815	36.023	3610 Seal Way		Burnaby	BC	British Columbia	V3J 6Z3	False	Canada
62189	23191		1		34.98	2.7984	0.8745	38.6529	1710 Bouncing Road		Burien	WA	Washington	98168	False	United States
62190	16247		6	10591	14.98	1.1984	0.3745	16.5529	7627 Hidden Oak Ct.		Sooke	BC	British Columbia	V0	False	Canada
62191	20635		1		49.97	3.9976	1.2493	55.2169	4935 Balhan Drive		Walla Walla	WA	Washington	99362	False	United States
62192	21612		1		14.98	1.1984	0.3745	16.5529	1750 Morengo Ct.		Salem	OR	Oregon	97301	False	United States
62193	17422		6	10591	78.98	6.3184	1.9745	87.2729	4204 Alhambra Way		Metchosin	BC	British Columbia	V9	False	Canada
62194	13350		6	10591	13.98	1.1184	0.3495	15.4479	7770 Mota Dr.		Shawnee	BC	British Columbia	V8Z 4N5	False	Canada
62195	17577		4		39.98	3.1984	0.9995	44.1779	5714 Damascus Loop		Glendale	CA	California	91203	False	United States
62196	16356		4		7.28	0.5824	0.182	8.0444	2532 Jacqueline Drive		Palo Alto	CA	California	94303	False	United States
62197	15837		1		39.98	3.1984	0.9995	44.1779	1906 Seaview Avenue		Bremerton	WA	Washington	98312	False	United States
62198	19801		6	10591	45.95	3.676	1.1488	50.7748	2767 Seaview Dr.		N. Vancouver	BC	British Columbia	V7L 4J4	False	Canada
62199	12752		7		119.98	9.5984	2.9995	132.5779	"25, rue de Cambrai"		Courbevoie	92	Hauts de Seine	92400	False	France
62200	26216		10	10594	92.97	7.4376	2.3243	102.7319	2529 Clear Court		London	ENG	England	C2H 7AU	True	United Kingdom
62201	23772		8		38.98	3.1184	0.9745	43.0729	Postfach 55 44 99		Berlin	NW	Nordrhein-Westfalen	10501	False	Germany
62202	11434		10	10594	21.49	1.7192	0.5373	23.7465	638 Shangri-la Rd.		West Sussex	ENG	England	RH15 9UD	True	United Kingdom
62203	12633		10	10594	36.27	2.9016	0.9068	40.0784	4137 E St.		Bracknell	ENG	England	RG12 8TB	True	United Kingdom
62204	28748		10	10594	23.78	1.9024	0.5945	26.2769	6433 E. 70th Street		Cheltenham	ENG	England	GL50	True	United Kingdom
62205	16511		10	10594	7.28	0.5824	0.182	8.0444	3870 Gonzalez Court		Cambridge	ENG	England	CB4 4BZ	True	United Kingdom
62206	11258		4		35	2.8	0.875	38.675	2707 Virgil Street		Palo Alto	CA	California	94303	False	United States
62207	14904		6	10591	157.29	12.5832	3.9323	173.8055	295 Halfmoon Court		Shawnee	BC	British Columbia	V8Z 4N5	False	Canada
62208	13206		6	10591	85.94	6.8752	2.1485	94.9637	3830 Sandy Cove Lane		Vancouver	BC	British Columbia	V7L 4J4	False	Canada
62209	15974		6	10591	46.47	3.7176	1.1618	51.3494	9459 Amhurst Way		Langley	BC	British Columbia	V3A 4R2	False	Canada
62210	18942		4		889.39	71.1512	22.2348	982.776	7134 Oakwood Cir		Bellflower	CA	California	90706	False	United States
62211	14639		4		848.47	67.8776	21.2118	937.5594	1839 Kelly		Downey	CA	California	90241	False	United States
62212	14589		4		769.49	61.5592	19.2373	850.2865	8986 Wildewood Dr.		Redwood City	CA	California	94063	False	United States
62213	19736		4		663.95	53.116	16.5988	733.6648	9149 San Simeon Drive		San Francisco	CA	California	94109	False	United States
62214	19721		1		564.26	45.1408	14.1065	623.5073	912 Fremont St.		Everett	WA	Washington	98201	False	United States
62215	14191		10	10594	2384.07	190.7256	59.6018	2634.3974	6772 Northstar Drive		Reading	ENG	England	RG7 5H7	True	United Kingdom
62216	26963		8		1237.82	99.0256	30.9455	1367.7911	Viktoria-Luise-Platz 442		Hof	BY	Bayern	95010	False	Germany
62217	23432		9	10589	1735.98	138.8784	43.3995	1918.2579	1516 Nicholas Dr.		Gold Coast	QLD	Queensland	4217	False	Australia
62218	20613		9	10589	2478.34	198.2672	61.9585	2738.5657	9856 Gonzalez Ct.		Townsville	QLD	Queensland	4810	False	Australia
62219	25234		9	10589	1174.48	93.9584	29.362	1297.8004	40 Ellis St.		Hobart	TAS	Tasmania	7001	False	Australia
62220	13115		9	10589	2297.28	183.7824	57.432	2538.4944	3099 Corte Segundo		North Sydney	NSW	New South Wales	2055	False	Australia
62221	13131		9	10589	2294.99	183.5992	57.3748	2535.964	6046 Flamingo Drive		Melton	VIC	Victoria	3337	False	Australia
62222	11031		9	10589	2322.28	185.7824	58.057	2566.1194	6465 Detroit Ave.		Matraville	NSW	New South Wales	2036	False	Australia
62223	25421		1		1249.84	99.9872	31.246	1381.0732	4195 May Way		Beaverton	OR	Oregon	97005	False	United States
62224	26617		4		810.32	64.8256	20.258	895.4036	9442 Thors Bay Road		Santa Monica	CA	California	90401	False	United States
62225	26058		4		2438.06	195.0448	60.9515	2694.0563	3512 View Dr.		Downey	CA	California	90241	False	United States
62226	19681		6	10591	1179.97	94.3976	29.4993	1303.8669	3610 Seal Way		Haney	BC	British Columbia	V2W 1W2	False	Canada
62227	17025		6	10591	1709.98	136.7984	42.7495	1889.5279	4434 Yosemite Circle		Haney	BC	British Columbia	V2W 1W2	False	Canada
62228	20059		7		1170.48	93.6384	29.262	1293.3804	"826, rue de Berri"		Bobigny	93	Seine Saint Denis	93000	False	France
62229	23226		8		588.96	47.1168	14.724	650.8008	Conesweg 1		Darmstadt	HE	Hessen	64283	False	Germany
62230	14346		9	10589	769.49	61.5592	19.2373	850.2865	1297 Zulu Court		Goulburn	NSW	New South Wales	2580	False	Australia
62231	23102		9	10589	548.98	43.9184	13.7245	606.6229	1176 Oily Road		Sydney	NSW	New South Wales	1002	False	Australia
62232	23321		9	10589	617.47	49.3976	15.4368	682.3044	8093 Landing Court		Melbourne	VIC	Victoria	3000	False	Australia
62233	11949		4		34.99	2.7992	0.8748	38.664	1657 Morengo Ct.		Torrance	CA	California	90505	False	United States
62234	15593		9	10600	27.28	2.1824	0.682	30.1444	89 Ancona Ct.		Hobart	TAS	Tasmania	7001	False	Australia
62235	12012		9	10600	39.98	3.1984	0.9995	44.1779	8711 Pepper Dr.		Coffs Harbour	NSW	New South Wales	2450	False	Australia
62236	26759		9	10600	123.98	9.9184	3.0995	136.9979	493 Terry Lynn Lane		Caloundra	QLD	Queensland	4551	False	Australia
